L,seed,arm,M256,incumbent_256_over_M256_at_t256,ambient_256_inside_C256_at_t256,fresh_source_inside_C256_at_t256,numeric_t256_assertion_written_to_raw,field_identity_residual_max,system_balance_residual,incumbent_absolute_residual_2048,is_historical_t0_tracer,label_check,verdict
32,980104,D2_REDESIGNED_Q050,295.7090648269241,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,3.219646771412954e-15,1.1368683772161603e-13,0.8482446274095043,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980104,D2_REDESIGNED_Q100,295.7090648269241,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,3.3306690738754696e-15,0.0,0.8404987508324949,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980104,DIRECT_INTERFACE_Q100,295.7090648269241,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,5.329070518200751e-15,5.684341886080802e-14,0.6796444802208471,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980105,SHAM,299.45267650477336,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,3.6637359812630166e-15,1.1368683772161603e-13,0.9021029010545689,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980105,D1_LEGACY_Q005,299.45267650477336,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,3.6637359812630166e-15,1.1368683772161603e-13,0.9021029010545689,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980105,D1_REDESIGNED_Q005,299.45267650477336,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,3.219646771412954e-15,5.684341886080802e-14,0.8867524290127382,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980105,D2_REDESIGNED_Q005,299.45267650477336,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,3.1086244689504383e-15,0.0,0.8547546227209799,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980105,D2_REDESIGNED_Q020,299.45267650477336,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,3.6637359812630166e-15,5.684341886080802e-14,0.8142183054008709,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980105,D2_REDESIGNED_Q050,299.45267650477336,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,2.9976021664879227e-15,0.0,0.8219863830208893,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980105,D2_REDESIGNED_Q100,299.45267650477336,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,3.4416913763379853e-15,0.0,0.810077311341108,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980105,DIRECT_INTERFACE_Q100,299.45267650477336,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,5.662137425588298e-15,5.684341886080802e-14,0.6735677605929267,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980106,SHAM,292.9229465394046,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,3.1086244689504383e-15,0.0,0.8968115716839916,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980106,D1_LEGACY_Q005,292.9229465394046,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,3.1086244689504383e-15,0.0,0.8968115716839916,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980106,D1_REDESIGNED_Q005,292.9229465394046,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,3.1086244689504383e-15,1.1368683772161603e-13,0.8842703626488491,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980106,D2_REDESIGNED_Q005,292.9229465394046,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,3.1086244689504383e-15,1.1368683772161603e-13,0.8592874941262829,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980106,D2_REDESIGNED_Q020,292.9229465394046,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,3.1086244689504383e-15,5.684341886080802e-14,0.8463435610777461,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980106,D2_REDESIGNED_Q050,292.9229465394046,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,3.4416913763379853e-15,5.684341886080802e-14,0.8370215608811872,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980106,D2_REDESIGNED_Q100,292.9229465394046,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,3.1086244689504383e-15,1.1368683772161603e-13,0.8339619994192654,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980106,DIRECT_INTERFACE_Q100,292.9229465394046,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,5.88418203051333e-15,5.684341886080802e-14,0.656851200636122,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980107,SHAM,298.8204642512476,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,3.6637359812630166e-15,5.684341886080802e-14,0.9022683214755322,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980107,D1_LEGACY_Q005,298.8204642512476,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,3.6637359812630166e-15,5.684341886080802e-14,0.9022683214755322,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980107,D1_REDESIGNED_Q005,298.8204642512476,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,3.219646771412954e-15,0.0,0.8857066081106614,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980107,D2_REDESIGNED_Q005,298.8204642512476,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,2.9976021664879227e-15,0.0,0.8651227241371744,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980107,D2_REDESIGNED_Q020,298.8204642512476,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,2.7755575615628914e-15,5.684341886080802e-14,0.8439767466257483,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980107,D2_REDESIGNED_Q050,298.8204642512476,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,3.1086244689504383e-15,5.684341886080802e-14,0.8335822911856309,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980107,D2_REDESIGNED_Q100,298.8204642512476,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,3.219646771412954e-15,5.684341886080802e-14,0.8311759051350998,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980107,DIRECT_INTERFACE_Q100,298.8204642512476,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,4.9960036108132044e-15,5.684341886080802e-14,0.6638033447098196,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980108,SHAM,294.618468012109,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,2.9976021664879227e-15,0.0,0.904961170345064,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980108,D1_LEGACY_Q005,294.618468012109,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,2.9976021664879227e-15,0.0,0.904961170345064,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980108,D1_REDESIGNED_Q005,294.618468012109,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,3.4416913763379853e-15,0.0,0.8842017617405141,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980108,D2_REDESIGNED_Q005,294.618468012109,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,2.9976021664879227e-15,0.0,0.8531569370467658,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980108,D2_REDESIGNED_Q020,294.618468012109,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,3.1086244689504383e-15,0.0,0.8191143430168704,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980108,D2_REDESIGNED_Q050,294.618468012109,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,3.6637359812630166e-15,0.0,0.8079367167663759,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980108,D2_REDESIGNED_Q100,294.618468012109,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,3.774758283725532e-15,1.1368683772161603e-13,0.8016860218684647,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
32,980108,DIRECT_INTERFACE_Q100,294.618468012109,1.0 BY CONSTRUCTION (Provenance.__init__: inc[i]=m[i] for i in cells256),0.0 BY CONSTRUCTION (amb[i]=0.0 for i in cells256),0.0 BY CONSTRUCTION (np.zeros_like),False,5.329070518200751e-15,1.7053025658242404e-13,0.678279449015246,False,"0.865/0.902 (SHAM) IS incumbent_256/M256: DSC_04 carries ONE incumbent field and it is built at t256 from cells256, not at t0",PASS_BY_CODE_PATH_AND_IDENTITY_RESIDUAL
