arm,block,law,n_sink_elig,planned,q_event,realized_sink,reject_reason,rejected,sink_capacity,size,source_capacity,time
PARENT,LAW_16_L40_S950005,LAW_16,98,5.833742418917961,0.23064435786441728,0.23064435786441728,NONE,False,84.24293094423432,40,0.23064435786441728,2832
PARENT,LAW_16_L40_S950005,LAW_16,93,5.833742418917961,0.2221733568689499,0.2221733568689499,NONE,False,79.814269386639,40,0.2221733568689499,3088
PARENT,LAW_16_L40_S950005,LAW_16,90,5.833742418917961,0.21613308039419032,0.21613308039419032,NONE,False,76.3703907011895,40,0.21613308039419032,3344
PARENT,LAW_16_L40_S950005,LAW_16,83,5.833742418917961,0.21148907612087386,0.21148907612087386,NONE,False,70.89132561984654,40,0.21148907612087386,3600
PARENT,LAW_16_L40_S950005,LAW_16,80,5.833742418917961,0.2078388818650202,0.2078388818650202,NONE,False,68.35474358194574,40,0.2078388818650202,3856
PARENT,LAW_16_L40_S950005,LAW_16,80,5.833742418917961,0.20498462320674804,0.20498462320674804,NONE,False,66.34508402516511,40,0.20498462320674804,4112
PARENT,LAW_16_L40_S950005,LAW_16,74,5.833742418917961,0.20389558770191396,0.20389558770191396,NONE,False,62.099935324320285,40,0.20389558770191396,4368
PARENT,LAW_16_L40_S950005,LAW_16,70,5.833742418917961,0.2036930258186732,0.2036930258186732,NONE,False,58.72771513810869,40,0.2036930258186732,4624
PARENT,LAW_16_L40_S950005,LAW_16,67,5.833742418917961,0.20368639060341798,0.20368639060341798,NONE,False,56.072702195715394,40,0.20368639060341798,4880
PARENT,LAW_16_L40_S950005,LAW_16,66,5.833742418917961,0.20412283201178694,0.20412283201178694,NONE,False,54.21666382076703,40,0.20412283201178694,5136
SRC_SINKSIDE,LAW_16_L40_S950005,LAW_16,299,5.833742418917961,5.833742418917961,5.83374241891796,NONE,False,237.72903711168644,40,61.27096288831348,272
SRC_SINKSIDE,LAW_16_L40_S950005,LAW_16,295,5.833742418917961,5.833742418917961,5.83374241891796,NONE,False,236.30799638596062,40,58.69200361403941,288
SRC_SINKSIDE,LAW_16_L40_S950005,LAW_16,295,5.833742418917961,5.833742418917961,5.83374241891796,NONE,False,236.03053318451296,40,58.96946681548686,304
SRC_SINKSIDE,LAW_16_L40_S950005,LAW_16,296,5.833742418917961,5.833742418917961,5.833742418917962,NONE,False,236.3032222713561,40,59.696777728643966,320
SRC_SINKSIDE,LAW_16_L40_S950005,LAW_16,295,5.833742418917961,5.833742418917961,5.833742418917962,NONE,False,235.56379061581788,40,59.43620938418222,336
SRC_SINKSIDE,LAW_16_L40_S950005,LAW_16,297,5.833742418917961,5.833742418917961,5.833742418917961,NONE,False,236.1467944939719,40,60.8532055060281,352
SRC_SINKSIDE,LAW_16_L40_S950005,LAW_16,297,5.833742418917961,5.833742418917961,5.833742418917962,NONE,False,235.94272734026077,40,61.057272659739155,368
SRC_SINKSIDE,LAW_16_L40_S950005,LAW_16,297,5.833742418917961,5.833742418917961,5.833742418917962,NONE,False,235.83326956032204,40,61.166730439678034,384
SRC_SINKSIDE,LAW_16_L40_S950005,LAW_16,297,5.833742418917961,5.833742418917961,5.833742418917961,NONE,False,234.52746958826967,40,62.47253041173019,528
SRC_SINKSIDE,LAW_16_L40_S950005,LAW_16,297,5.833742418917961,5.833742418917961,5.833742418917961,NONE,False,233.1050191792348,40,63.894980820765014,784
SRC_SINKSIDE,LAW_16_L40_S950005,LAW_16,296,5.833742418917961,5.833742418917961,5.8337424189179625,NONE,False,231.6421951294635,40,64.35780487053651,1040
SRC_SINKSIDE,LAW_16_L40_S950005,LAW_16,297,5.833742418917961,5.833742418917961,5.833742418917959,NONE,False,231.28503364948725,40,65.71496635051282,1296
SRC_SINKSIDE,LAW_16_L40_S950005,LAW_16,296,5.833742418917961,5.833742418917961,5.83374241891796,NONE,False,230.19492782168766,40,65.80507217831243,1552
SRC_SINKSIDE,LAW_16_L40_S950005,LAW_16,296,5.833742418917961,5.833742418917961,5.833742418917961,NONE,False,229.6614919345463,40,66.33850806545378,1808
SRC_SINKSIDE,LAW_16_L40_S950005,LAW_16,296,5.833742418917961,5.833742418917961,5.833742418917962,NONE,False,229.20583447834764,40,66.79416552165246,2064
SRC_SINKSIDE,LAW_16_L40_S950005,LAW_16,296,5.833742418917961,5.833742418917961,5.833742418917961,NONE,False,228.8085242969184,40,67.19147570308164,2320
SRC_SINKSIDE,LAW_16_L40_S950005,LAW_16,296,5.833742418917961,5.833742418917961,5.833742418917961,NONE,False,228.45855272429125,40,67.54144727570885,2576
SRC_SINKSIDE,LAW_16_L40_S950005,LAW_16,297,5.833742418917961,5.833742418917961,5.833742418917961,NONE,False,228.60911652077888,40,68.39088347922115,2832
SRC_SINKSIDE,LAW_16_L40_S950005,LAW_16,297,5.833742418917961,5.833742418917961,5.833742418917961,NONE,False,228.3526045571756,40,68.6473954428243,3088
SRC_SINKSIDE,LAW_16_L40_S950005,LAW_16,297,5.833742418917961,5.833742418917961,5.833742418917961,NONE,False,228.1243178523978,40,68.87568214760215,3344
SRC_SINKSIDE,LAW_16_L40_S950005,LAW_16,297,5.833742418917961,5.833742418917961,5.833742418917961,NONE,False,227.92006853322886,40,69.07993146677079,3600
SRC_SINKSIDE,LAW_16_L40_S950005,LAW_16,297,5.833742418917961,5.833742418917961,5.83374241891796,NONE,False,227.73649410606114,40,69.26350589393888,3856
SRC_SINKSIDE,LAW_16_L40_S950005,LAW_16,297,5.833742418917961,5.833742418917961,5.833742418917962,NONE,False,227.57118694173062,40,69.42881305826931,4112
SRC_SINKSIDE,LAW_16_L40_S950005,LAW_16,297,5.833742418917961,5.833742418917961,5.83374241891796,NONE,False,227.4219033793077,40,69.57809662069224,4368
SRC_SINKSIDE,LAW_16_L40_S950005,LAW_16,297,5.833742418917961,5.833742418917961,5.833742418917961,NONE,False,227.28593822644498,40,69.71406177355506,4624
SRC_SINKSIDE,LAW_16_L40_S950005,LAW_16,297,5.833742418917961,5.833742418917961,5.833742418917961,NONE,False,227.16150437722848,40,69.83849562277148,4880
SRC_SINKSIDE,LAW_16_L40_S950005,LAW_16,296,5.833742418917961,5.833742418917961,5.83374241891796,NONE,False,226.5990241585214,40,69.40097584147871,5136
PARENT,LAW_16_L40_S950006,LAW_16,282,5.832233402900748,5.832233402900748,5.832233402900749,NONE,False,227.85585198044592,40,58.54405678020114,272
PARENT,LAW_16_L40_S950006,LAW_16,273,5.832233402900748,5.832233402900748,5.832233402900749,NONE,False,220.31785720043916,40,53.17022088755914,288
PARENT,LAW_16_L40_S950006,LAW_16,263,5.832233402900748,5.832233402900748,5.83223340290075,NONE,False,213.32270448328805,40,47.91281578421879,304
PARENT,LAW_16_L40_S950006,LAW_16,254,5.832233402900748,5.832233402900748,5.832233402900749,NONE,False,206.10161574940128,40,42.6732950053445,320
PARENT,LAW_16_L40_S950006,LAW_16,245,5.832233402900748,5.832233402900748,5.832233402900748,NONE,False,199.2704068180824,40,37.54348227636419,336
PARENT,LAW_16_L40_S950006,LAW_16,237,5.832233402900748,5.832233402900748,5.832233402900748,NONE,False,192.44062729814488,40,32.45403143897829,352
PARENT,LAW_16_L40_S950006,LAW_16,229,5.832233402900748,5.832233402900748,5.832233402900749,NONE,False,185.80453373784118,40,27.366530051807654,368
PARENT,LAW_16_L40_S950006,LAW_16,220,5.832233402900748,5.832233402900748,5.832233402900749,NONE,False,178.67562192157823,40,22.281973556295288,384
PARENT,LAW_16_L40_S950006,LAW_16,178,5.832233402900748,0.7743216648521967,0.7743216648521967,NONE,False,144.87307044116733,40,0.7743216648521967,528
PARENT,LAW_16_L40_S950006,LAW_16,162,5.832233402900748,0.5435097239905787,0.5435097239905787,NONE,False,132.2369855817733,40,0.5435097239905787,784
PARENT,LAW_16_L40_S950006,LAW_16,145,5.832233402900748,0.43833225101072815,0.43833225101072815,NONE,False,119.9570999605621,40,0.43833225101072815,1040
PARENT,LAW_16_L40_S950006,LAW_16,129,5.832233402900748,0.37551788148010223,0.37551788148010223,NONE,False,108.51852542755636,40,0.37551788148010223,1296
PARENT,LAW_16_L40_S950006,LAW_16,120,5.832233402900748,0.3323002622846173,0.3323002622846173,NONE,False,99.95508969602842,40,0.3323002622846173,1552
PARENT,LAW_16_L40_S950006,LAW_16,111,5.832233402900748,0.3003926357680522,0.3003926357680522,NONE,False,93.3773252486981,40,0.3003926357680522,1808
PARENT,LAW_16_L40_S950006,LAW_16,100,5.832233402900748,0.2766271582301312,0.2766271582301312,NONE,False,85.57153945230283,40,0.2766271582301312,2064
PARENT,LAW_16_L40_S950006,LAW_16,93,5.832233402900748,0.25878231685228914,0.25878231685228914,NONE,False,79.88911357084314,40,0.25878231685228914,2320
PARENT,LAW_16_L40_S950006,LAW_16,89,5.832233402900748,0.24610707821360545,0.24610707821360545,NONE,False,75.74650134957963,40,0.24610707821360545,2576
PARENT,LAW_16_L40_S950006,LAW_16,84,5.832233402900748,0.23716670822416308,0.23716670822416308,NONE,False,71.509608828469,40,0.23716670822416308,2832
PARENT,LAW_16_L40_S950006,LAW_16,83,5.832233402900748,0.23019719469006472,0.23019719469006472,NONE,False,68.87975513849878,40,0.23019719469006472,3088
PARENT,LAW_16_L40_S950006,LAW_16,74,5.832233402900748,0.22531926514196232,0.22531926514196232,NONE,False,62.636491119148246,40,0.22531926514196232,3344
PARENT,LAW_16_L40_S950006,LAW_16,72,5.832233402900748,0.22311071210202404,0.22311071210202404,NONE,False,59.930724444397654,40,0.22311071210202404,3600
PARENT,LAW_16_L40_S950006,LAW_16,66,5.832233402900748,0.2216059086907909,0.2216059086907909,NONE,False,55.390196223170186,40,0.2216059086907909,3856
PARENT,LAW_16_L40_S950006,LAW_16,63,5.832233402900748,0.22078891030634096,0.22078891030634096,NONE,False,52.699328691639025,40,0.22078891030634096,4112
PARENT,LAW_16_L40_S950006,LAW_16,63,5.832233402900748,0.22059591746638474,0.22059591746638474,NONE,False,51.06941823299275,40,0.22059591746638474,4368
PARENT,LAW_16_L40_S950006,LAW_16,54,5.832233402900748,0.21988256429353403,0.21988256429353403,NONE,False,45.30775032253455,40,0.21988256429353403,4624
PARENT,LAW_16_L40_S950006,LAW_16,53,5.832233402900748,0.22141226771362432,0.22141226771362432,NONE,False,43.53904424907262,40,0.22141226771362432,4880
PARENT,LAW_16_L40_S950006,LAW_16,52,5.832233402900748,0.22752646968540136,0.22752646968540136,NONE,False,41.90672061393616,40,0.22752646968540136,5136
SRC_SINKSIDE,LAW_16_L40_S950006,LAW_16,282,5.832233402900748,5.832233402900748,5.832233402900749,NONE,False,227.85585198044592,40,54.14414801955407,272
SRC_SINKSIDE,LAW_16_L40_S950006,LAW_16,279,5.832233402900748,5.832233402900748,5.832233402900749,NONE,False,226.4777839753998,40,52.522216024600276,288
SRC_SINKSIDE,LAW_16_L40_S950006,LAW_16,279,5.832233402900748,5.832233402900748,5.832233402900748,NONE,False,226.58454248343662,40,52.415457516563364,304
SRC_SINKSIDE,LAW_16_L40_S950006,LAW_16,278,5.832233402900748,5.832233402900748,5.832233402900748,NONE,False,225.92451255489775,40,52.075487445102205,320
SRC_SINKSIDE,LAW_16_L40_S950006,LAW_16,278,5.832233402900748,5.832233402900748,5.83223340290075,NONE,False,226.03283709627433,40,51.967162903725765,336
SRC_SINKSIDE,LAW_16_L40_S950006,LAW_16,278,5.832233402900748,5.832233402900748,5.832233402900747,NONE,False,225.83224457209235,40,52.167755427907665,352
SRC_SINKSIDE,LAW_16_L40_S950006,LAW_16,278,5.832233402900748,5.832233402900748,5.832233402900749,NONE,False,225.66596646203203,40,52.334033537967976,368
SRC_SINKSIDE,LAW_16_L40_S950006,LAW_16,278,5.832233402900748,5.832233402900748,5.832233402900748,NONE,False,225.50022511173248,40,52.49977488826727,384
SRC_SINKSIDE,LAW_16_L40_S950006,LAW_16,280,5.832233402900748,5.832233402900748,5.832233402900747,NONE,False,225.41740266199912,40,54.58259733800087,528
SRC_SINKSIDE,LAW_16_L40_S950006,LAW_16,281,5.832233402900748,5.832233402900748,5.832233402900748,NONE,False,224.61754340121135,40,56.38245659878849,784
SRC_SINKSIDE,LAW_16_L40_S950006,LAW_16,281,5.832233402900748,5.832233402900748,5.832233402900749,NONE,False,223.72344865956802,40,57.27655134043208,1040
SRC_SINKSIDE,LAW_16_L40_S950006,LAW_16,281,5.832233402900748,5.832233402900748,5.832233402900747,NONE,False,223.0540036437875,40,57.94599635621249,1296
SRC_SINKSIDE,LAW_16_L40_S950006,LAW_16,281,5.832233402900748,5.832233402900748,5.832233402900748,NONE,False,222.506915321,40,58.49308467899989,1552
SRC_SINKSIDE,LAW_16_L40_S950006,LAW_16,281,5.832233402900748,5.832233402900748,5.832233402900748,NONE,False,222.04332596412326,40,58.95667403587678,1808
SRC_SINKSIDE,LAW_16_L40_S950006,LAW_16,281,5.832233402900748,5.832233402900748,5.832233402900747,NONE,False,221.64098679202178,40,59.359013207978215,2064
SRC_SINKSIDE,LAW_16_L40_S950006,LAW_16,281,5.832233402900748,5.832233402900748,5.832233402900748,NONE,False,221.28547157664062,40,59.71452842335939,2320
SRC_SINKSIDE,LAW_16_L40_S950006,LAW_16,281,5.832233402900748,5.832233402900748,5.832233402900748,NONE,False,220.96682246316192,40,60.03317753683795,2576
SRC_SINKSIDE,LAW_16_L40_S950006,LAW_16,281,5.832233402900748,5.832233402900748,5.832233402900748,NONE,False,220.67788449574962,40,60.32211550425034,2832
SRC_SINKSIDE,LAW_16_L40_S950006,LAW_16,281,5.832233402900748,5.832233402900748,5.832233402900746,NONE,False,220.41335596514674,40,60.58664403485319,3088
SRC_SINKSIDE,LAW_16_L40_S950006,LAW_16,281,5.832233402900748,5.832233402900748,5.832233402900748,NONE,False,220.16921076332738,40,60.8307892366726,3344
SRC_SINKSIDE,LAW_16_L40_S950006,LAW_16,281,5.832233402900748,5.832233402900748,5.832233402900748,NONE,False,219.9423296423436,40,61.05767035765626,3600
SRC_SINKSIDE,LAW_16_L40_S950006,LAW_16,281,5.832233402900748,5.832233402900748,5.832233402900747,NONE,False,219.730253431396,40,61.269746568603914,3856
SRC_SINKSIDE,LAW_16_L40_S950006,LAW_16,281,5.832233402900748,5.832233402900748,5.832233402900748,NONE,False,219.53100757298083,40,61.468992427019174,4112
SRC_SINKSIDE,LAW_16_L40_S950006,LAW_16,281,5.832233402900748,5.832233402900748,5.832233402900747,NONE,False,219.34298317340745,40,61.65701682659237,4368
SRC_SINKSIDE,LAW_16_L40_S950006,LAW_16,281,5.832233402900748,5.832233402900748,5.832233402900749,NONE,False,219.16485402629158,40,61.8351459737086,4624
SRC_SINKSIDE,LAW_16_L40_S950006,LAW_16,281,5.832233402900748,5.832233402900748,5.832233402900748,NONE,False,218.99551440971916,40,62.00448559028086,4880
SRC_SINKSIDE,LAW_16_L40_S950006,LAW_16,281,5.832233402900748,5.832233402900748,5.832233402900749,NONE,False,218.83403243356523,40,62.1659675664346,5136
PARENT,LAW_16_L40_S950007,LAW_16,288,5.778421831004356,5.778421831004356,5.778421831004356,NONE,False,231.8499181067511,40,61.83174789370252,272
PARENT,LAW_16_L40_S950007,LAW_16,277,5.778421831004356,5.778421831004356,5.778421831004358,NONE,False,223.5793400729168,40,56.43521736744942,288
PARENT,LAW_16_L40_S950007,LAW_16,268,5.778421831004356,5.778421831004356,5.778421831004358,NONE,False,216.5555345216815,40,51.14124977962196,304
PARENT,LAW_16_L40_S950007,LAW_16,259,5.778421831004356,5.778421831004356,5.778421831004356,NONE,False,210.0137832438765,40,45.899395447725055,320
PARENT,LAW_16_L40_S950007,LAW_16,251,5.778421831004356,5.778421831004356,5.778421831004355,NONE,False,202.93271951346313,40,40.74632238919301,336
PARENT,LAW_16_L40_S950007,LAW_16,243,5.778421831004356,5.778421831004356,5.778421831004356,NONE,False,196.62680341929743,40,35.597832357652955,352
PARENT,LAW_16_L40_S950007,LAW_16,235,5.778421831004356,5.778421831004356,5.778421831004356,NONE,False,189.39311388503745,40,30.471061747467886,368
PARENT,LAW_16_L40_S950007,LAW_16,227,5.778421831004356,5.778421831004356,5.778421831004357,NONE,False,182.9190878005994,40,25.357381088808175,384
PARENT,LAW_16_L40_S950007,LAW_16,179,5.778421831004356,0.7464273676702022,0.7464273676702022,NONE,False,144.79587908646783,40,0.7464273676702022,528
PARENT,LAW_16_L40_S950007,LAW_16,162,5.778421831004356,0.5271485065100618,0.5271485065100618,NONE,False,131.76877982394697,40,0.5271485065100618,784
PARENT,LAW_16_L40_S950007,LAW_16,146,5.778421831004356,0.4259900086474996,0.4259900086474996,NONE,False,120.0822312960658,40,0.4259900086474996,1040
PARENT,LAW_16_L40_S950007,LAW_16,130,5.778421831004356,0.36537915185950687,0.36537915185950687,NONE,False,108.85015583063318,40,0.36537915185950687,1296
PARENT,LAW_16_L40_S950007,LAW_16,121,5.778421831004356,0.32373781032161,0.32373781032161,NONE,False,101.38994554602601,40,0.32373781032161,1552
PARENT,LAW_16_L40_S950007,LAW_16,111,5.778421831004356,0.2929696372212838,0.2929696372212838,NONE,False,93.55294897714334,40,0.2929696372212838,1808
PARENT,LAW_16_L40_S950007,LAW_16,104,5.778421831004356,0.26990766515108955,0.26990766515108955,NONE,False,88.24327545816968,40,0.26990766515108955,2064
PARENT,LAW_16_L40_S950007,LAW_16,96,5.778421831004356,0.25258881752132156,0.25258881752132156,NONE,False,81.88182425505464,40,0.25258881752132156,2320
PARENT,LAW_16_L40_S950007,LAW_16,90,5.778421831004356,0.24009289981441284,0.24009289981441284,NONE,False,76.74096561580791,40,0.24009289981441284,2576
PARENT,LAW_16_L40_S950007,LAW_16,86,5.778421831004356,0.2313081097602352,0.2313081097602352,NONE,False,72.96408030481139,40,0.2313081097602352,2832
PARENT,LAW_16_L40_S950007,LAW_16,84,5.778421831004356,0.2244449358051247,0.2244449358051247,NONE,False,69.65215856398231,40,0.2244449358051247,3088
PARENT,LAW_16_L40_S950007,LAW_16,76,5.778421831004356,0.21959573961029255,0.21959573961029255,NONE,False,64.5831134554458,40,0.21959573961029255,3344
PARENT,LAW_16_L40_S950007,LAW_16,81,5.778421831004356,0.2170972599429678,0.2170972599429678,NONE,False,64.62718027253338,40,0.2170972599429678,3600
PARENT,LAW_16_L40_S950007,LAW_16,69,5.778421831004356,0.21547384473695474,0.21547384473695474,NONE,False,57.821710010840974,40,0.21547384473695474,3856
PARENT,LAW_16_L40_S950007,LAW_16,68,5.778421831004356,0.2149610645967598,0.2149610645967598,NONE,False,55.70515782312518,40,0.2149610645967598,4112
PARENT,LAW_16_L40_S950007,LAW_16,63,5.778421831004356,0.2146295651286968,0.2146295651286968,NONE,False,51.74425704436552,40,0.2146295651286968,4368
PARENT,LAW_16_L40_S950007,LAW_16,59,5.778421831004356,0.2139526363204709,0.2139526363204709,NONE,False,49.00174966965242,40,0.2139526363204709,4624
PARENT,LAW_16_L40_S950007,LAW_16,54,5.778421831004356,0.21369866465453558,0.21369866465453558,NONE,False,44.78649116898359,40,0.21369866465453558,4880
PARENT,LAW_16_L40_S950007,LAW_16,51,5.778421831004356,0.21734275617614462,0.21734275617614462,NONE,False,42.133428116487245,40,0.21734275617614462,5136
SRC_SINKSIDE,LAW_16_L40_S950007,LAW_16,288,5.778421831004356,5.778421831004356,5.778421831004356,NONE,False,231.8499181067511,40,56.15008189324887,272
SRC_SINKSIDE,LAW_16_L40_S950007,LAW_16,285,5.778421831004356,5.778421831004356,5.778421831004356,NONE,False,230.39769626162249,40,54.60230373837753,288
SRC_SINKSIDE,LAW_16_L40_S950007,LAW_16,284,5.778421831004356,5.778421831004356,5.778421831004356,NONE,False,230.33965629731821,40,53.660343702681494,304
SRC_SINKSIDE,LAW_16_L40_S950007,LAW_16,283,5.778421831004356,5.778421831004356,5.778421831004357,NONE,False,230.00265753374313,40,52.9973424662568,320
SRC_SINKSIDE,LAW_16_L40_S950007,LAW_16,282,5.778421831004356,5.778421831004356,5.778421831004355,NONE,False,229.52778860602226,40,52.472211393977574,336
SRC_SINKSIDE,LAW_16_L40_S950007,LAW_16,281,5.778421831004356,5.778421831004356,5.778421831004356,NONE,False,229.02907379349492,40,51.97092620650525,352
SRC_SINKSIDE,LAW_16_L40_S950007,LAW_16,280,5.778421831004356,5.778421831004356,5.778421831004356,NONE,False,228.55988228593284,40,51.440117714067135,368
SRC_SINKSIDE,LAW_16_L40_S950007,LAW_16,279,5.778421831004356,5.778421831004356,5.778421831004357,NONE,False,228.10747604613852,40,50.89252395386159,384
SRC_SINKSIDE,LAW_16_L40_S950007,LAW_16,280,5.778421831004356,5.778421831004356,5.778421831004355,NONE,False,227.58571748312477,40,52.41428251687539,528
SRC_SINKSIDE,LAW_16_L40_S950007,LAW_16,283,5.778421831004356,5.778421831004356,5.778421831004355,NONE,False,227.82170054353693,40,55.178299456463016,784
SRC_SINKSIDE,LAW_16_L40_S950007,LAW_16,284,5.778421831004356,5.778421831004356,5.778421831004357,NONE,False,227.29416417273632,40,56.70583582726374,1040
SRC_SINKSIDE,LAW_16_L40_S950007,LAW_16,287,5.778421831004356,5.778421831004356,5.778421831004357,NONE,False,227.8137647672923,40,59.18623523270778,1296
SRC_SINKSIDE,LAW_16_L40_S950007,LAW_16,287,5.778421831004356,5.778421831004356,5.778421831004357,NONE,False,227.08997161582693,40,59.910028384173025,1552
SRC_SINKSIDE,LAW_16_L40_S950007,LAW_16,287,5.778421831004356,5.778421831004356,5.778421831004356,NONE,False,226.52430855834444,40,60.475691441655385,1808
SRC_SINKSIDE,LAW_16_L40_S950007,LAW_16,287,5.778421831004356,5.778421831004356,5.778421831004357,NONE,False,226.05883691045815,40,60.941163089541654,2064
SRC_SINKSIDE,LAW_16_L40_S950007,LAW_16,287,5.778421831004356,5.778421831004356,5.778421831004356,NONE,False,225.66658721879062,40,61.333412781209326,2320
SRC_SINKSIDE,LAW_16_L40_S950007,LAW_16,286,5.778421831004356,5.778421831004356,5.778421831004357,NONE,False,224.88752295698112,40,61.11247704301882,2576
SRC_SINKSIDE,LAW_16_L40_S950007,LAW_16,286,5.778421831004356,5.778421831004356,5.778421831004356,NONE,False,224.62601247358927,40,61.37398752641066,2832
SRC_SINKSIDE,LAW_16_L40_S950007,LAW_16,286,5.778421831004356,5.778421831004356,5.778421831004356,NONE,False,224.4092660814015,40,61.590733918598396,3088
SRC_SINKSIDE,LAW_16_L40_S950007,LAW_16,286,5.778421831004356,5.778421831004356,5.778421831004356,NONE,False,224.22647896189636,40,61.7735210381035,3344
SRC_SINKSIDE,LAW_16_L40_S950007,LAW_16,285,5.778421831004356,5.778421831004356,5.778421831004356,NONE,False,223.6233963380018,40,61.376603661998146,3600
SRC_SINKSIDE,LAW_16_L40_S950007,LAW_16,285,5.778421831004356,5.778421831004356,5.778421831004357,NONE,False,223.49420214258444,40,61.50579785741569,3856
SRC_SINKSIDE,LAW_16_L40_S950007,LAW_16,285,5.778421831004356,5.778421831004356,5.778421831004357,NONE,False,223.38033482863077,40,61.61966517136941,4112
SRC_SINKSIDE,LAW_16_L40_S950007,LAW_16,285,5.778421831004356,5.778421831004356,5.778421831004357,NONE,False,223.27808029754755,40,61.72191970245248,4368
SRC_SINKSIDE,LAW_16_L40_S950007,LAW_16,285,5.778421831004356,5.778421831004356,5.778421831004356,NONE,False,223.18673179660144,40,61.813268203398486,4624
SRC_SINKSIDE,LAW_16_L40_S950007,LAW_16,285,5.778421831004356,5.778421831004356,5.778421831004356,NONE,False,223.10227971742427,40,61.897720282575754,4880
SRC_SINKSIDE,LAW_16_L40_S950007,LAW_16,285,5.778421831004356,5.778421831004356,5.778421831004356,NONE,False,223.02305414828393,40,61.9769458517161,5136
PARENT,LAW_16_L40_S950008,LAW_16,285,5.747298019965212,5.747298019965212,5.747298019965212,NONE,False,227.15898724134016,40,59.66373501954896,272
PARENT,LAW_16_L40_S950008,LAW_16,274,5.747298019965212,5.747298019965212,5.747298019965212,NONE,False,218.83919413917087,40,54.3233014979997,288
PARENT,LAW_16_L40_S950008,LAW_16,264,5.747298019965212,5.747298019965212,5.747298019965213,NONE,False,211.74760036881648,40,49.068547758153585,304
PARENT,LAW_16_L40_S950008,LAW_16,255,5.747298019965212,5.747298019965212,5.7472980199652115,NONE,False,204.88797444057215,40,43.89670857437757,320
PARENT,LAW_16_L40_S950008,LAW_16,246,5.747298019965212,5.747298019965212,5.747298019965212,NONE,False,197.96893001659814,40,38.781630716660075,336
PARENT,LAW_16_L40_S950008,LAW_16,238,5.747298019965212,5.747298019965212,5.747298019965213,NONE,False,191.35920967055833,40,33.67985088469508,352
PARENT,LAW_16_L40_S950008,LAW_16,230,5.747298019965212,5.747298019965212,5.7472980199652115,NONE,False,184.58254609807605,40,28.58914705607143,368
PARENT,LAW_16_L40_S950008,LAW_16,221,5.747298019965212,5.747298019965212,5.747298019965212,NONE,False,177.92067087004074,40,23.4872808837025,384
PARENT,LAW_16_L40_S950008,LAW_16,177,5.747298019965212,0.7441752153873243,0.7441752153873243,NONE,False,142.57602952909963,40,0.7441752153873243,528
PARENT,LAW_16_L40_S950008,LAW_16,161,5.747298019965212,0.5287425305480947,0.5287425305480947,NONE,False,129.9537530974938,40,0.5287425305480947,784
PARENT,LAW_16_L40_S950008,LAW_16,145,5.747298019965212,0.4278254968300208,0.4278254968300208,NONE,False,118.54416097971603,40,0.4278254968300208,1040
PARENT,LAW_16_L40_S950008,LAW_16,128,5.747298019965212,0.36744392083877986,0.36744392083877986,NONE,False,106.72150688677694,40,0.36744392083877986,1296
PARENT,LAW_16_L40_S950008,LAW_16,121,5.747298019965212,0.3259566646133326,0.3259566646133326,NONE,False,99.0735301782543,40,0.3259566646133326,1552
PARENT,LAW_16_L40_S950008,LAW_16,110,5.747298019965212,0.29516050525614934,0.29516050525614934,NONE,False,92.51094477754816,40,0.29516050525614934,1808
PARENT,LAW_16_L40_S950008,LAW_16,99,5.747298019965212,0.271924144744601,0.271924144744601,NONE,False,84.4297578546405,40,0.271924144744601,2064
PARENT,LAW_16_L40_S950008,LAW_16,93,5.747298019965212,0.2544399301790936,0.2544399301790936,NONE,False,79.32961910347791,40,0.2544399301790936,2320
PARENT,LAW_16_L40_S950008,LAW_16,89,5.747298019965212,0.2422657207147627,0.2422657207147627,NONE,False,75.06925123367415,40,0.2422657207147627,2576
PARENT,LAW_16_L40_S950008,LAW_16,82,5.747298019965212,0.2336409732570809,0.2336409732570809,NONE,False,69.52182194617743,40,0.2336409732570809,2832
PARENT,LAW_16_L40_S950008,LAW_16,77,5.747298019965212,0.2270291053342698,0.2270291053342698,NONE,False,65.69020440914093,40,0.2270291053342698,3088
PARENT,LAW_16_L40_S950008,LAW_16,73,5.747298019965212,0.22287799385393114,0.22287799385393114,NONE,False,61.74108236691908,40,0.22287799385393114,3344
PARENT,LAW_16_L40_S950008,LAW_16,68,5.747298019965212,0.22079492099996656,0.22079492099996656,NONE,False,57.63282834497316,40,0.22079492099996656,3600
PARENT,LAW_16_L40_S950008,LAW_16,66,5.747298019965212,0.21982218369377027,0.21982218369377027,NONE,False,54.97113907418226,40,0.21982218369377027,3856
PARENT,LAW_16_L40_S950008,LAW_16,62,5.747298019965212,0.2189002838973012,0.2189002838973012,NONE,False,51.7204793337464,40,0.2189002838973012,4112
PARENT,LAW_16_L40_S950008,LAW_16,62,5.747298019965212,0.21841636582095747,0.21841636582095747,NONE,False,50.45844581126035,40,0.21841636582095747,4368
PARENT,LAW_16_L40_S950008,LAW_16,58,5.747298019965212,0.21956316369066953,0.21956316369066953,NONE,False,46.63681144428441,40,0.21956316369066953,4624
PARENT,LAW_16_L40_S950008,LAW_16,53,5.747298019965212,0.2207418905466837,0.2207418905466837,NONE,False,43.419901540100376,40,0.2207418905466837,4880
PARENT,LAW_16_L40_S950008,LAW_16,55,5.747298019965212,0.2284945690907978,0.2284945690907978,NONE,False,42.832186225824564,40,0.2284945690907978,5136
