block,event,mask_registration,placement,planned,realized,rejected,sink_capacity,size,source_capacity,spacing,time
L24_S990007,1,0.941747572815534,DISPERSED,2.022302587044487,2.022302587044487,False,74.9285993595441,24,20.946655066225212,64,336
L24_S990007,2,0.9223300970873787,DISPERSED,2.022302587044487,2.022302587044487,False,72.94220384194166,24,21.624704542866823,64,400
L24_S990007,3,0.8737864077669902,DISPERSED,2.022302587044487,2.022302587044487,False,69.27416495756498,24,21.226202821070032,64,464
L24_S990007,4,0.8252427184466019,DISPERSED,2.022302587044487,2.022302587044487,False,65.82415386374103,24,22.461794819531224,64,528
L24_S990007,5,0.7961165048543689,DISPERSED,2.022302587044487,2.0223025870444875,False,63.11618659439025,24,22.625561894963127,64,592
L24_S990007,6,0.7572815533980582,DISPERSED,2.022302587044487,2.022302587044487,False,60.05633224400912,24,22.803771553273926,64,656
L24_S990007,7,0.7184466019417476,DISPERSED,2.022302587044487,2.0223025870444866,False,57.10156058798587,24,21.377529375322666,64,720
L24_S990007,8,0.6796116504854369,DISPERSED,2.022302587044487,2.022302587044487,False,53.929855580274115,24,19.98980955266557,64,784
L24_S990007,9,0.6504854368932039,DISPERSED,2.022302587044487,2.022302587044487,False,51.33078460778504,24,20.81903344976821,64,848
L24_S990007,10,0.6019417475728155,DISPERSED,2.022302587044487,2.022302587044487,False,48.17557770476777,24,20.544258111826565,64,912
L24_S990007,11,0.5728155339805825,DISPERSED,2.022302587044487,2.022302587044487,False,45.54959304211641,24,20.31532823511205,64,976
L24_S990007,12,0.5339805825242718,DISPERSED,2.022302587044487,2.022302587044487,False,42.64367230637945,24,19.01368221881359,64,1040
L24_S990007,13,0.49514563106796117,DISPERSED,2.022302587044487,2.022302587044487,False,39.53900002896517,24,19.36067655677915,64,1104
L24_S990007,14,0.44660194174757284,DISPERSED,2.022302587044487,2.022302587044487,False,36.533331206584585,24,18.700431398932725,64,1168
L24_S990007,15,0.4077669902912621,DISPERSED,2.022302587044487,2.022302587044487,False,33.19548430129182,24,20.68202642010206,64,1232
L24_S990007,16,0.3786407766990291,DISPERSED,2.022302587044487,2.022302587044487,False,30.55042361570787,24,19.914335744763747,64,1296
L24_S990007,17,0.33980582524271846,DISPERSED,2.022302587044487,2.0223025870444875,False,27.566911553498244,24,20.781292064813595,64,1360
L24_S990007,18,0.30097087378640774,DISPERSED,2.022302587044487,2.022302587044487,False,24.587577458481462,24,21.281797775259736,64,1424
L24_S990007,19,0.2621359223300971,DISPERSED,2.022302587044487,2.022302587044487,False,21.22771896649365,24,21.64306512101711,64,1488
L24_S990007,20,0.23300970873786409,DISPERSED,2.022302587044487,2.022302587044487,False,18.540171943988273,24,21.456141986800077,64,1552
L24_S990007,21,0.23300970873786409,DISPERSED,2.022302587044487,2.0223025870444875,False,17.26077525180572,24,21.30666195950864,64,1616
L24_S990007,22,0.1941747572815534,DISPERSED,2.022302587044487,2.022302587044487,False,14.921599339038238,24,22.951561267279747,64,1680
L24_S990007,23,0.1553398058252427,DISPERSED,2.022302587044487,2.022302587044487,False,11.959358587248891,24,22.69176627838037,64,1744
L24_S990007,24,0.11650485436893204,DISPERSED,2.022302587044487,2.0223025870444866,False,8.865108008834774,24,22.946717150008617,64,1808
L24_S990007,25,0.10679611650485436,DISPERSED,2.022302587044487,2.022302587044487,False,7.4070055344023515,24,22.17325116536578,64,1872
L24_S990007,26,0.06796116504854369,DISPERSED,2.022302587044487,2.022302587044487,False,5.154682642450412,24,21.580878691597043,64,1936
L24_S990007,27,0.04854368932038835,DISPERSED,2.022302587044487,2.0223025870444875,False,2.9210806940885417,24,23.137125215175082,64,2000
L24_S990007,28,0.019417475728155338,DISPERSED,2.022302587044487,1.1572520837859859,False,1.1572520837859859,24,24.66592347995735,64,2064
L24_S990007,29,0.019417475728155338,DISPERSED,2.022302587044487,0.9159548739990419,False,0.9159548739990419,24,25.60617930748156,64,2128
L24_S990007,30,0.038834951456310676,DISPERSED,2.022302587044487,1.8531323131219,False,1.8531323131219,24,26.385137112049026,64,2192
L24_S990007,31,0.0,DISPERSED,2.022302587044487,0.0,True,0.0,24,26.456273075288163,64,2256
L24_S990008,0,1.0,INTERFACE,2.052574648278139,2.052574648278139,False,76.81253973965691,24,24.764065448601606,1,272
L24_S990008,64,0.5612244897959183,INTERFACE,2.052574648278139,0.03998330494886981,False,44.12644250448302,24,0.03998330494886981,1,336
L24_S990008,128,0.4897959183673469,INTERFACE,2.052574648278139,0.03332777376908458,False,38.853142513565196,24,0.03332777376908458,1,400
L24_S990008,192,0.42857142857142855,INTERFACE,2.052574648278139,0.02924274149897732,False,34.53822394581771,24,0.02924274149897732,1,464
L24_S990008,256,0.3877551020408163,INTERFACE,2.052574648278139,0.02630001098251744,False,31.35868036822682,24,0.02630001098251744,1,528
L24_S990008,320,0.35714285714285715,INTERFACE,2.052574648278139,0.024075081635621443,False,28.914216134280526,24,0.024075081635621443,1,592
L24_S990008,384,0.32653061224489793,INTERFACE,2.052574648278139,0.022318724462178974,False,26.59662739118869,24,0.022318724462178974,1,656
L24_S990008,448,0.30612244897959184,INTERFACE,2.052574648278139,0.021015565778578993,False,24.81791145094747,24,0.021015565778578993,1,720
L24_S990008,512,0.2755102040816326,INTERFACE,2.052574648278139,0.020090376201149285,False,22.66033905108559,24,0.020090376201149285,1,784
L24_S990008,576,0.2653061224489796,INTERFACE,2.052574648278139,0.019399826546114274,False,21.377229245796144,24,0.019399826546114274,1,848
L24_S990008,640,0.24489795918367346,INTERFACE,2.052574648278139,0.018880519564518305,False,19.734084130355267,24,0.018880519564518305,1,912
L24_S990008,704,0.23469387755102042,INTERFACE,2.052574648278139,0.01847749007195365,False,18.58246854320433,24,0.01847749007195365,1,976
L24_S990008,768,0.20408163265306123,INTERFACE,2.052574648278139,0.01814797069848184,False,16.606879541551514,24,0.01814797069848184,1,1040
L24_S990008,832,0.19387755102040816,INTERFACE,2.052574648278139,0.0178745511577999,False,15.511870718338528,24,0.0178745511577999,1,1104
L24_S990008,896,0.1836734693877551,INTERFACE,2.052574648278139,0.018127399464882177,False,14.526017647096353,24,0.018127399464882177,1,1168
L24_S990008,960,0.16326530612244897,INTERFACE,2.052574648278139,0.01855901907960622,False,13.141490941763523,24,0.01855901907960622,1,1232
L24_S990008,1024,0.15306122448979592,INTERFACE,2.052574648278139,0.018925189777372564,False,12.196215088832455,24,0.018925189777372564,1,1296
L24_S990008,1088,0.15306122448979592,INTERFACE,2.052574648278139,0.019208574077439144,False,11.77209389233147,24,0.019208574077439144,1,1360
L24_S990008,1152,0.1326530612244898,INTERFACE,2.052574648278139,0.01952655889358179,False,10.42319964421096,24,0.01952655889358179,1,1424
L24_S990008,1216,0.1326530612244898,INTERFACE,2.052574648278139,0.019842882906766834,False,9.99812148982745,24,0.019842882906766834,1,1488
L24_S990008,1280,0.11224489795918367,INTERFACE,2.052574648278139,0.020175070100586945,False,8.69538964732461,24,0.020175070100586945,1,1552
L24_S990008,1344,0.11224489795918367,INTERFACE,2.052574648278139,0.02046090405300438,False,8.289835266679042,24,0.02046090405300438,1,1616
L24_S990008,1408,0.10204081632653061,INTERFACE,2.052574648278139,0.02079085370764122,False,7.448423274140445,24,0.02079085370764122,1,1680
L24_S990008,1472,0.12244897959183673,INTERFACE,2.052574648278139,0.021021687516522225,False,7.94930556688176,24,0.021021687516522225,1,1744
L24_S990008,1536,0.10204081632653061,INTERFACE,2.052574648278139,0.02125655815363825,False,6.779574384117127,24,0.02125655815363825,1,1808
L24_S990008,1600,0.061224489795918366,INTERFACE,2.052574648278139,0.02150768729977115,False,4.648395751729094,24,0.02150768729977115,1,1872
L24_S990008,1664,0.05102040816326531,INTERFACE,2.052574648278139,0.021762373518395384,False,3.869481192670087,24,0.021762373518395384,1,1936
L24_S990008,1728,0.05102040816326531,INTERFACE,2.052574648278139,0.022013684497734,False,3.5356571038031364,24,0.022013684497734,1,2000
L24_S990008,1792,0.04081632653061224,INTERFACE,2.052574648278139,0.022268913013375524,False,2.7752175088417457,24,0.022268913013375524,1,2064
L24_S990008,1856,0.030612244897959183,INTERFACE,2.052574648278139,0.022495142446062877,False,2.049179648729565,24,0.022495142446062877,1,2128
L24_S990008,1920,0.02040816326530612,INTERFACE,2.052574648278139,0.02280764738378105,False,1.2719090960449881,24,0.02280764738378105,1,2192
L24_S990008,1984,0.030612244897959183,INTERFACE,2.052574648278139,0.023085831216258845,False,1.4519796652813368,24,0.023085831216258845,1,2256
L24_S990008,0,1.0,INTERFACE,2.052574648278139,2.052574648278139,False,76.81253973965691,24,24.764065448601606,4,272
L24_S990008,16,0.5816326530612245,INTERFACE,2.052574648278139,0.16901331079073212,False,45.664841163929886,24,0.16901331079073212,4,336
L24_S990008,32,0.5204081632653061,INTERFACE,2.052574648278139,0.13793863997766753,False,40.94585226852438,24,0.13793863997766753,4,400
L24_S990008,48,0.45918367346938777,INTERFACE,2.052574648278139,0.12010981430719636,False,36.51164826080396,24,0.12010981430719636,4,464
L24_S990008,64,0.3979591836734694,INTERFACE,2.052574648278139,0.10745746415182045,False,32.19866411657458,24,0.10745746415182045,4,528
L24_S990008,80,0.37755102040816324,INTERFACE,2.052574648278139,0.09787270586574359,False,30.28903737167384,24,0.09787270586574359,4,592
L24_S990008,96,0.32653061224489793,INTERFACE,2.052574648278139,0.09043196121571606,False,26.754282186973064,24,0.09043196121571606,4,656
L24_S990008,112,0.30612244897959184,INTERFACE,2.052574648278139,0.08462270994922849,False,25.25308378950902,24,0.08462270994922849,4,720
L24_S990008,128,0.2857142857142857,INTERFACE,2.052574648278139,0.08049094183176708,False,23.368869061159245,24,0.08049094183176708,4,784
L24_S990008,144,0.2857142857142857,INTERFACE,2.052574648278139,0.07758238322283884,False,22.759982835209293,24,0.07758238322283884,4,848
L24_S990008,160,0.24489795918367346,INTERFACE,2.052574648278139,0.07530599904726454,False,20.158022436211937,24,0.07530599904726454,4,912
L24_S990008,176,0.23469387755102042,INTERFACE,2.052574648278139,0.07359362880816689,False,19.07995789659363,24,0.07359362880816689,4,976
L24_S990008,192,0.23469387755102042,INTERFACE,2.052574648278139,0.07222502634459771,False,18.3143557404885,24,0.07222502634459771,4,1040
L24_S990008,208,0.20408163265306123,INTERFACE,2.052574648278139,0.0711543965509931,False,16.35328104242686,24,0.0711543965509931,4,1104
L24_S990008,224,0.1836734693877551,INTERFACE,2.052574648278139,0.07015073101588121,False,14.983474551463283,24,0.07015073101588121,4,1168
L24_S990008,240,0.17346938775510204,INTERFACE,2.052574648278139,0.07112504044853385,False,14.002104814910718,24,0.07112504044853385,4,1232
L24_S990008,256,0.17346938775510204,INTERFACE,2.052574648278139,0.07293970681007056,False,13.505954625613882,24,0.07293970681007056,4,1296
L24_S990008,272,0.15306122448979592,INTERFACE,2.052574648278139,0.07450359842572019,False,12.164100796645332,24,0.07450359842572019,4,1360
L24_S990008,288,0.14285714285714285,INTERFACE,2.052574648278139,0.07555320987033165,False,11.347221568639263,24,0.07555320987033165,4,1424
L24_S990008,304,0.16326530612244897,INTERFACE,2.052574648278139,0.07662995038191311,False,11.799134205316362,24,0.07662995038191311,4,1488
L24_S990008,320,0.15306122448979592,INTERFACE,2.052574648278139,0.07798848518384294,False,11.013167941736576,24,0.07798848518384294,4,1552
L24_S990008,336,0.15306122448979592,INTERFACE,2.052574648278139,0.07928837066860395,False,10.54811067902027,24,0.07928837066860395,4,1616
L24_S990008,352,0.14285714285714285,INTERFACE,2.052574648278139,0.07991103188135673,False,9.71951710382144,24,0.07991103188135673,4,1680
L24_S990008,368,0.11224489795918367,INTERFACE,2.052574648278139,0.0812524349329855,False,7.9783373944760925,24,0.0812524349329855,4,1744
L24_S990008,384,0.08163265306122448,INTERFACE,2.052574648278139,0.08281088488589405,False,6.398923216880804,24,0.08281088488589405,4,1808
L24_S990008,400,0.08163265306122448,INTERFACE,2.052574648278139,0.08297123877261647,False,6.269784425825594,24,0.08297123877261647,4,1872
L24_S990008,416,0.11224489795918367,INTERFACE,2.052574648278139,0.08425697458015091,False,7.184201187793023,24,0.08425697458015091,4,1936
L24_S990008,432,0.1326530612244898,INTERFACE,2.052574648278139,0.08545597040896413,False,7.548349573471517,24,0.08545597040896413,4,2000
L24_S990008,448,0.04081632653061224,INTERFACE,2.052574648278139,0.08676708711140901,False,3.215311727138811,24,0.08676708711140901,4,2064
L24_S990008,464,0.05102040816326531,INTERFACE,2.052574648278139,0.087455957634344,False,3.521260378175329,24,0.087455957634344,4,2128
L24_S990008,480,0.08163265306122448,INTERFACE,2.052574648278139,0.0883905898375954,False,4.619803365195158,24,0.0883905898375954,4,2192
L24_S990008,496,0.09183673469387756,INTERFACE,2.052574648278139,0.08954728095218378,False,4.568561883738537,24,0.08954728095218378,4,2256
L24_S990008,0,1.0,INTERFACE,2.052574648278139,2.052574648278139,False,76.81253973965691,24,24.764065448601606,16,272
L24_S990008,4,0.8469387755102041,INTERFACE,2.052574648278139,2.0525746482781395,False,66.27123133788729,24,17.627821204508756,16,336
L24_S990008,8,0.7244897959183674,INTERFACE,2.052574648278139,2.0525746482781395,False,56.36023241852869,24,10.973371374780452,16,400
L24_S990008,12,0.6020408163265306,INTERFACE,2.052574648278139,2.052574648278139,False,46.53291946089581,24,4.304671524066722,16,464
L24_S990008,16,0.5102040816326531,INTERFACE,2.052574648278139,0.49607759946867225,False,39.4999505928249,24,0.49607759946867225,16,528
L24_S990008,20,0.46938775510204084,INTERFACE,2.052574648278139,0.43925450436121394,False,36.70383072216732,24,0.43925450436121394,16,592
L24_S990008,24,0.42857142857142855,INTERFACE,2.052574648278139,0.39672353135559135,False,33.70835274351509,24,0.39672353135559135,16,656
L24_S990008,28,0.3877551020408163,INTERFACE,2.052574648278139,0.3635862465515496,False,30.89834415355577,24,0.3635862465515496,16,720
L24_S990008,32,0.3469387755102041,INTERFACE,2.052574648278139,0.33767166182656194,False,27.87906371782906,24,0.33767166182656194,16,784
L24_S990008,36,0.3163265306122449,INTERFACE,2.052574648278139,0.3165147364335029,False,25.884816913992648,24,0.3165147364335029,16,848
L24_S990008,40,0.2857142857142857,INTERFACE,2.052574648278139,0.30172679232046673,False,23.462817596338787,24,0.30172679232046673,16,912
L24_S990008,44,0.2755102040816326,INTERFACE,2.052574648278139,0.2917342477688176,False,22.462197147293,24,0.2917342477688176,16,976
L24_S990008,48,0.2755102040816326,INTERFACE,2.052574648278139,0.2854376359297389,False,21.777634816308566,24,0.2854376359297389,16,1040
L24_S990008,52,0.2653061224489796,INTERFACE,2.052574648278139,0.2797450641796547,False,20.544919443172788,24,0.2797450641796547,16,1104
L24_S990008,56,0.23469387755102042,INTERFACE,2.052574648278139,0.2750807863201088,False,18.666030339990893,24,0.2750807863201088,16,1168
L24_S990008,60,0.21428571428571427,INTERFACE,2.052574648278139,0.2718336544141098,False,17.052723386661313,24,0.2718336544141098,16,1232
L24_S990008,64,0.21428571428571427,INTERFACE,2.052574648278139,0.2695839348150536,False,16.52873354804293,24,0.2695839348150536,16,1296
L24_S990008,68,0.20408163265306123,INTERFACE,2.052574648278139,0.2660694238080018,False,15.722896139437196,24,0.2660694238080018,16,1360
L24_S990008,72,0.20408163265306123,INTERFACE,2.052574648278139,0.27136891433579136,False,15.21071704308575,24,0.27136891433579136,16,1424
L24_S990008,76,0.17346938775510204,INTERFACE,2.052574648278139,0.26580478765933335,False,13.756509777941815,24,0.26580478765933335,16,1488
L24_S990008,80,0.16326530612244897,INTERFACE,2.052574648278139,0.2813175889772953,False,12.733163625627483,24,0.2813175889772953,16,1552
L24_S990008,84,0.16326530612244897,INTERFACE,2.052574648278139,0.291338495202508,False,12.26199083315937,24,0.291338495202508,16,1616
L24_S990008,88,0.15306122448979592,INTERFACE,2.052574648278139,0.288920145769606,False,11.741437138766463,24,0.288920145769606,16,1680
L24_S990008,92,0.1326530612244898,INTERFACE,2.052574648278139,0.2945617947540583,False,10.40752145389024,24,0.2945617947540583,16,1744
L24_S990008,96,0.1326530612244898,INTERFACE,2.052574648278139,0.3000048424419691,False,10.070425602716245,24,0.3000048424419691,16,1808
L24_S990008,100,0.1326530612244898,INTERFACE,2.052574648278139,0.3055508729026386,False,9.710409064534145,24,0.3055508729026386,16,1872
L24_S990008,104,0.1326530612244898,INTERFACE,2.052574648278139,0.30909269808385564,False,9.14204103350314,24,0.30909269808385564,16,1936
L24_S990008,108,0.1326530612244898,INTERFACE,2.052574648278139,0.3097174322044113,False,9.299620408023248,24,0.3097174322044113,16,2000
L24_S990008,112,0.11224489795918367,INTERFACE,2.052574648278139,0.3101566251905724,False,8.257883558482657,24,0.3101566251905724,16,2064
L24_S990008,116,0.08163265306122448,INTERFACE,2.052574648278139,0.3241213354259215,False,6.367193752163704,24,0.3241213354259215,16,2128
L24_S990008,120,0.08163265306122448,INTERFACE,2.052574648278139,0.3260286122248498,False,6.104302455099833,24,0.3260286122248498,16,2192
L24_S990008,124,0.061224489795918366,INTERFACE,2.052574648278139,0.3323420845356264,False,4.784930596825093,24,0.3323420845356264,16,2256
L24_S990008,0,1.0,INTERFACE,2.052574648278139,2.052574648278139,False,76.81253973965691,24,24.764065448601606,64,272
L24_S990008,1,0.9489795918367347,INTERFACE,2.052574648278139,2.052574648278139,False,73.26960408105964,24,23.30461960325858,64,336
L24_S990008,2,0.9183673469387755,INTERFACE,2.052574648278139,2.052574648278139,False,70.36950447423013,24,22.039573224904508,64,400
L24_S990008,3,0.8673469387755102,INTERFACE,2.052574648278139,2.052574648278139,False,66.90356318739178,24,20.718590133844724,64,464
L24_S990008,4,0.8367346938775511,INTERFACE,2.052574648278139,2.052574648278139,False,64.02909003431455,24,19.527552704992395,64,528
L24_S990008,5,0.7959183673469388,INTERFACE,2.052574648278139,2.052574648278139,False,60.792181601787014,24,18.272651297829743,64,592
L24_S990008,6,0.7551020408163265,INTERFACE,2.052574648278139,2.0525746482781386,False,57.52547859932666,24,17.055595459999367,64,656
L24_S990008,7,0.7142857142857143,INTERFACE,2.052574648278139,2.0525746482781386,False,54.41725999567046,24,15.194552904071305,64,720
L24_S990008,8,0.673469387755102,INTERFACE,2.052574648278139,2.052574648278139,False,51.011338706699135,24,14.078434593671439,64,784
L24_S990008,9,0.6326530612244898,INTERFACE,2.052574648278139,2.052574648278139,False,47.80859136051269,24,13.417657614770153,64,848
L24_S990008,10,0.6020408163265306,INTERFACE,2.052574648278139,2.052574648278139,False,45.19990121199913,24,12.168943578721283,64,912
L24_S990008,11,0.5612244897959183,INTERFACE,2.052574648278139,2.0525746482781395,False,41.83559452940334,24,10.975574586268753,64,976
L24_S990008,12,0.5204081632653061,INTERFACE,2.052574648278139,2.052574648278139,False,38.5701582426083,24,9.703636749566034,64,1040
L24_S990008,13,0.46938775510204084,INTERFACE,2.052574648278139,2.052574648278139,False,34.892946161370524,24,8.37812562675129,64,1104
L24_S990008,14,0.42857142857142855,INTERFACE,2.052574648278139,2.052574648278139,False,31.483112923947093,24,7.127539924518125,64,1168
L24_S990008,15,0.3877551020408163,INTERFACE,2.052574648278139,2.052574648278139,False,28.247767609493586,24,5.826931515105144,64,1232
L24_S990008,16,0.3469387755102041,INTERFACE,2.052574648278139,2.052574648278139,False,24.82106020672978,24,4.500158397518696,64,1296
L24_S990008,17,0.29591836734693877,INTERFACE,2.052574648278139,2.052574648278139,False,21.497189536060795,24,3.3234255831457977,64,1360
L24_S990008,18,0.2653061224489796,INTERFACE,2.052574648278139,2.052574648278139,False,18.683385970599378,24,2.2843883265413707,64,1424
L24_S990008,19,0.22448979591836735,INTERFACE,2.052574648278139,1.3790997580611948,False,16.11343343349684,24,1.379099758061195,64,1488
L24_S990008,20,0.21428571428571427,INTERFACE,2.052574648278139,1.1810626761763166,False,15.071554713631182,24,1.1810626761763168,64,1552
L24_S990008,21,0.17346938775510204,INTERFACE,2.052574648278139,1.1483076407857653,False,12.99167097964679,24,1.1483076407857653,64,1616
L24_S990008,22,0.17346938775510204,INTERFACE,2.052574648278139,1.2464116687685256,False,12.29947531376942,24,1.2464116687685256,64,1680
L24_S990008,23,0.15306122448979592,INTERFACE,2.052574648278139,1.2389356937964693,False,11.081031984937942,24,1.2389356937964693,64,1744
L24_S990008,24,0.12244897959183673,INTERFACE,2.052574648278139,1.2953726731765927,False,9.17854867265132,24,1.2953726731765927,64,1808
L24_S990008,25,0.14285714285714285,INTERFACE,2.052574648278139,1.335883634646584,False,9.354747375662168,24,1.335883634646584,64,1872
L24_S990008,26,0.14285714285714285,INTERFACE,2.052574648278139,1.3204342298222844,False,9.468679139630126,24,1.3204342298222844,64,1936
L24_S990008,27,0.11224489795918367,INTERFACE,2.052574648278139,1.267470693380393,False,8.056826449327975,24,1.267470693380393,64,2000
L24_S990008,28,0.1326530612244898,INTERFACE,2.052574648278139,1.3186306980030071,False,8.387858383838072,24,1.318630698003007,64,2064
L24_S990008,29,0.10204081632653061,INTERFACE,2.052574648278139,1.3041978214974104,False,6.986296231604704,24,1.3041978214974104,64,2128
L24_S990008,30,0.09183673469387756,INTERFACE,2.052574648278139,1.3454251032587072,False,6.069592269941298,24,1.3454251032587072,64,2192
L24_S990008,31,0.10204081632653061,INTERFACE,2.052574648278139,1.3691899259160254,False,6.1053543329178535,24,1.3691899259160254,64,2256
L24_S990008,0,1.0,DISPERSED,2.052574648278139,2.052574648278139,False,76.81253973965691,24,25.311220481858477,1,272
L24_S990008,64,0.42857142857142855,DISPERSED,2.052574648278139,0.05227584022755094,False,34.0101074629058,24,0.05227584022755094,1,336
L24_S990008,128,0.22448979591836735,DISPERSED,2.052574648278139,0.060603487785086396,False,17.94206962504303,24,0.060603487785086396,1,400
L24_S990008,192,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,0.746704591056211,1,464
L24_S990008,256,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,8.423336734209027,1,528
L24_S990008,320,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,14.458045523840147,1,592
L24_S990008,384,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,17.41850553809475,1,656
L24_S990008,448,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,20.829644507664643,1,720
L24_S990008,512,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,22.55291920742315,1,784
L24_S990008,576,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,22.50968941841805,1,848
L24_S990008,640,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,22.406274601082885,1,912
L24_S990008,704,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,23.42094197223995,1,976
L24_S990008,768,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,24.764676878606895,1,1040
L24_S990008,832,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,24.840293766351188,1,1104
L24_S990008,896,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,26.20241735087282,1,1168
L24_S990008,960,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,26.474488173002836,1,1232
L24_S990008,1024,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,27.11463526522748,1,1296
L24_S990008,1088,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,27.848484590440343,1,1360
L24_S990008,1152,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,28.95663002092615,1,1424
L24_S990008,1216,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,29.655597200931386,1,1488
L24_S990008,1280,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,30.16026512157154,1,1552
L24_S990008,1344,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,31.163105270064463,1,1616
L24_S990008,1408,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,30.723448099572433,1,1680
L24_S990008,1472,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,31.269419435641442,1,1744
L24_S990008,1536,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,31.46512068093801,1,1808
L24_S990008,1600,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,33.1042080767908,1,1872
L24_S990008,1664,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,33.55322351603978,1,1936
L24_S990008,1728,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,34.06172949673498,1,2000
L24_S990008,1792,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,34.68590820515804,1,2064
L24_S990008,1856,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,35.67558027103227,1,2128
L24_S990008,1920,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,36.058441839748504,1,2192
L24_S990008,1984,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,36.40810786888843,1,2256
L24_S990008,0,1.0,DISPERSED,2.052574648278139,2.052574648278139,False,76.81253973965691,24,25.311220481858477,4,272
L24_S990008,16,0.5102040816326531,DISPERSED,2.052574648278139,0.7702396168727629,False,39.67947267199786,24,0.7702396168727629,4,336
L24_S990008,32,0.30612244897959184,DISPERSED,2.052574648278139,0.8005844260728592,False,24.5235595881057,24,0.8005844260728592,4,400
L24_S990008,48,0.1326530612244898,DISPERSED,2.052574648278139,1.9249837085303272,False,10.450647218503304,24,1.9249837085303272,4,464
L24_S990008,64,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,5.5156654904522675,4,528
L24_S990008,80,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,11.428140737637195,4,592
L24_S990008,96,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,14.999934445550743,4,656
L24_S990008,112,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,18.01052334488126,4,720
L24_S990008,128,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,23.314092470153135,4,784
L24_S990008,144,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,24.53337477052471,4,848
L24_S990008,160,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,25.054653138355263,4,912
L24_S990008,176,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,25.910606696570632,4,976
L24_S990008,192,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,25.722932496582636,4,1040
L24_S990008,208,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,26.658638701086875,4,1104
L24_S990008,224,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,26.58865819506343,4,1168
L24_S990008,240,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,28.066024441820495,4,1232
L24_S990008,256,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,28.63938641871094,4,1296
L24_S990008,272,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,28.795661335549628,4,1360
L24_S990008,288,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,29.922633297446833,4,1424
L24_S990008,304,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,29.883224845654663,4,1488
L24_S990008,320,0.01020408163265306,DISPERSED,2.052574648278139,0.4501085628441682,False,0.4501085628441682,24,30.349582677825968,4,1552
L24_S990008,336,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,30.05746488982289,4,1616
L24_S990008,352,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,30.579977627961185,4,1680
L24_S990008,368,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,31.20364713677297,4,1744
L24_S990008,384,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,32.226340597893596,4,1808
L24_S990008,400,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,32.64835880288665,4,1872
L24_S990008,416,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,32.650395834552235,4,1936
L24_S990008,432,0.0,DISPERSED,2.052574648278139,0.0,True,0.0,24,33.618298189050314,4,2000
